"tag" "date" "stage" "origin" "fork_length_mm" "action"
"5599" "5300" 2022-06-27 "estuary" "wild" "71" "tag"
"5600" "5301" 2022-06-13 "estuary" "wild" "83" "tag"
"5601" "5302" 2022-06-12 "estuary" "wild" "84" "tag"
"5602" "5303" 2022-06-27 "estuary" "wild" "76" "tag"
"5603" "5304" 2022-06-04 "estuary" "wild" "70" "tag"
"5604" "5305" 2022-06-08 "estuary" "wild" "83" "tag"
"5605" "5306" 2022-06-06 "estuary" "wild" "103" "tag"
"5606" "5307" 2022-06-08 "estuary" "wild" "71" "tag"
"5607" "5308" 2022-06-06 "estuary" "wild" "81" "tag"
"5608" "5309" 2022-06-02 "estuary" "wild" "70" "tag"
"5609" "5310" 2022-06-08 "estuary" "wild" "77" "tag"
"5610" "5311" 2022-06-06 "estuary" "wild" "76" "tag"
"5611" "5312" 2022-06-12 "estuary" "wild" "81" "tag"
"5612" "5313" 2022-06-23 "estuary" "wild" "99" "tag"
"5613" "5314" 2022-06-06 "estuary" "wild" "71" "tag"
"5614" "5315" 2022-06-23 "estuary" "wild" "72" "tag"
"5615" "5316" 2022-06-12 "estuary" "wild" "64" "tag"
"5616" "5317" 2022-06-06 "estuary" "wild" "53" "tag"
"5617" "5318" 2022-06-27 "estuary" "wild" "76" "tag"
"5618" "5319" 2022-06-06 "estuary" "wild" "64" "tag"
"5619" "5320" 2022-06-04 "estuary" "wild" "60" "tag"
"5620" "5321" 2022-06-08 "estuary" "wild" "65" "tag"
"5621" "5322" 2022-06-02 "estuary" "wild" "72" "tag"
"5622" "5323" 2022-06-08 "estuary" "wild" "78" "tag"
"5623" "5324" 2022-06-08 "estuary" "wild" "65" "tag"
"5624" "5325" 2022-06-06 "estuary" "wild" "75" "tag"
"5625" "5326" 2022-06-27 "estuary" "wild" "61" "tag"
"5626" "5327" 2022-06-12 "estuary" "wild" "69" "tag"
"5627" "5328" 2022-06-27 "estuary" "wild" "85" "tag"
"5628" "5329" 2022-06-12 "estuary" "wild" "94" "tag"
"5629" "5330" 2022-06-08 "estuary" "wild" "72" "tag"
"5630" "5331" 2022-06-12 "estuary" "wild" "74" "tag"
"5631" "5332" 2022-06-02 "estuary" "wild" "74" "tag"
"5632" "5333" 2022-06-13 "estuary" "wild" "84" "tag"
"5633" "5334" 2022-06-13 "estuary" "wild" "82" "tag"
"5634" "5335" 2022-06-23 "estuary" "wild" "86" "tag"
"5635" "5336" 2022-06-23 "estuary" "wild" "80" "tag"
"5636" "5337" 2022-06-08 "estuary" "wild" "75" "tag"
"5637" "5338" 2022-06-13 "estuary" "wild" "74" "tag"
"5638" "5339" 2022-06-23 "estuary" "wild" "70" "tag"
"5639" "5340" 2022-06-13 "estuary" "wild" "90" "tag"
"5640" "5341" 2022-06-04 "estuary" "wild" "88" "tag"
"5641" "5342" 2022-06-23 "estuary" "wild" "81" "tag"
"5642" "5343" 2022-06-06 "estuary" "wild" "63" "tag"
"5643" "5344" 2022-06-04 "estuary" "wild" "91" "tag"
"5644" "5345" 2022-06-13 "estuary" "wild" "66" "tag"
"5645" "5346" 2022-06-12 "estuary" "wild" "52" "tag"
"5646" "5347" 2022-06-13 "estuary" "wild" "97" "tag"
"5647" "5348" 2022-06-06 "estuary" "wild" "64" "tag"
"5648" "5349" 2022-06-12 "estuary" "wild" "88" "tag"
"5649" "5350" 2022-06-06 "estuary" "wild" "81" "tag"
"5650" "5351" 2022-06-23 "estuary" "wild" "91" "tag"
"5651" "5352" 2022-06-06 "estuary" "wild" "89" "tag"
"5652" "5353" 2022-06-23 "estuary" "wild" "78" "tag"
"5653" "5354" 2022-06-27 "estuary" "wild" "78" "tag"
"5654" "5355" 2022-06-23 "estuary" "wild" "78" "tag"
"5655" "5356" 2022-06-27 "estuary" "wild" "86" "tag"
"5656" "5357" 2022-06-08 "estuary" "wild" "66" "tag"
"5657" "5358" 2022-06-08 "estuary" "wild" "76" "tag"
"5658" "5359" 2022-06-06 "estuary" "wild" "96" "tag"
"5659" "5360" 2022-06-23 "estuary" "wild" "81" "tag"
"5660" "5361" 2022-06-13 "estuary" "wild" "82" "tag"
"5661" "5362" 2022-06-27 "estuary" "wild" "68" "tag"
"5662" "5363" 2022-06-06 "estuary" "wild" "84" "tag"
"5663" "5364" 2022-06-04 "estuary" "wild" "70" "tag"
"5664" "5365" 2022-06-02 "estuary" "wild" "72" "tag"
"5665" "5366" 2022-06-12 "estuary" "wild" "82" "tag"
"5666" "5367" 2022-06-08 "estuary" "wild" "70" "tag"
"5667" "5368" 2022-06-13 "estuary" "wild" "76" "tag"
"5668" "5369" 2022-06-13 "estuary" "wild" "75" "tag"
"5669" "5370" 2022-06-13 "estuary" "wild" "79" "tag"
"5670" "5371" 2022-06-08 "estuary" "wild" "75" "tag"
"5671" "5372" 2022-06-08 "estuary" "wild" "73" "tag"
"5672" "5373" 2022-06-06 "estuary" "wild" "70" "tag"
"5673" "5374" 2022-06-06 "estuary" "wild" "71" "tag"
"5674" "5375" 2022-06-12 "estuary" "wild" "58" "tag"
"5675" "5376" 2022-06-06 "estuary" "wild" "74" "tag"
"5676" "5377" 2022-06-02 "estuary" "wild" "61" "tag"
"5677" "5378" 2022-06-08 "estuary" "wild" "57" "tag"
"5678" "5379" 2022-06-23 "estuary" "wild" "80" "tag"
"5679" "5380" 2022-06-04 "estuary" "wild" "72" "tag"
"5680" "5381" 2022-06-12 "estuary" "wild" "69" "tag"
"5681" "5382" 2022-06-04 "estuary" "wild" "55" "tag"
"5682" "5383" 2022-06-23 "estuary" "wild" "72" "tag"
"5683" "5384" 2022-06-13 "estuary" "wild" "74" "tag"
"5684" "5385" 2022-06-08 "estuary" "wild" "82" "tag"
"5685" "5386" 2022-06-13 "estuary" "wild" "77" "tag"
"5686" "5387" 2022-06-02 "estuary" "wild" "93" "tag"
"5687" "5388" 2022-06-04 "estuary" "wild" "55" "tag"
"5688" "5389" 2022-06-12 "estuary" "wild" "83" "tag"
"5689" "5390" 2022-06-23 "estuary" "wild" "63" "tag"
"5690" "5391" 2022-06-02 "estuary" "wild" "91" "tag"
"5691" "5392" 2022-06-02 "estuary" "wild" "78" "tag"
"5692" "5393" 2022-06-13 "estuary" "wild" "88" "tag"
"5693" "5394" 2022-06-04 "estuary" "wild" "55" "tag"
"5694" "5395" 2022-06-08 "estuary" "wild" "76" "tag"
"5695" "5396" 2022-06-08 "estuary" "wild" "80" "tag"
"5696" "5397" 2022-06-08 "estuary" "wild" "78" "tag"
"5697" "5398" 2022-06-06 "estuary" "wild" "83" "tag"
"5698" "5399" 2022-06-04 "estuary" "wild" "61" "tag"
"5699" "5400" 2022-06-12 "estuary" "wild" "66" "tag"
"5700" "5401" 2022-06-08 "estuary" "wild" "68" "tag"
"5701" "5402" 2022-06-04 "estuary" "wild" "88" "tag"
"5702" "5403" 2022-06-13 "estuary" "wild" "76" "tag"
"5703" "5404" 2022-06-06 "estuary" "wild" "95" "tag"
"5704" "5405" 2022-06-06 "estuary" "wild" "75" "tag"
"5705" "5406" 2022-06-23 "estuary" "wild" "77" "tag"
"5706" "5407" 2022-06-27 "estuary" "wild" "53" "tag"
"5707" "5408" 2022-06-08 "estuary" "wild" "69" "tag"
"5708" "5409" 2022-06-13 "estuary" "wild" "109" "tag"
"5709" "5410" 2022-06-23 "estuary" "wild" "85" "tag"
"5710" "5411" 2022-06-27 "estuary" "wild" "84" "tag"
"5711" "5412" 2022-06-06 "estuary" "wild" "82" "tag"
"5712" "5413" 2022-06-23 "estuary" "wild" "98" "tag"
"5713" "5414" 2022-06-02 "estuary" "wild" "76" "tag"
"5714" "5415" 2022-06-06 "estuary" "wild" "58" "tag"
"5715" "5416" 2022-06-27 "estuary" "wild" "69" "tag"
"5716" "5417" 2022-06-04 "estuary" "wild" "70" "tag"
"5717" "5418" 2022-06-23 "estuary" "wild" "67" "tag"
"5718" "5419" 2022-06-27 "estuary" "wild" "96" "tag"
"5719" "5420" 2022-06-02 "estuary" "wild" "64" "tag"
"5720" "5421" 2022-06-23 "estuary" "wild" "75" "tag"
"5721" "5422" 2022-06-06 "estuary" "wild" "71" "tag"
"5722" "5423" 2022-06-08 "estuary" "wild" "60" "tag"
"5723" "5424" 2022-06-04 "estuary" "wild" "81" "tag"
"5724" "5425" 2022-06-12 "estuary" "wild" "63" "tag"
"5725" "5426" 2022-06-04 "estuary" "wild" "77" "tag"
"5726" "5427" 2022-06-13 "estuary" "wild" "74" "tag"
"5727" "5428" 2022-06-23 "estuary" "wild" "84" "tag"
"5728" "5429" 2022-06-06 "estuary" "wild" "55" "tag"
"5729" "5430" 2022-06-08 "estuary" "wild" "84" "tag"
"5730" "5431" 2022-06-13 "estuary" "wild" "79" "tag"
"5731" "5432" 2022-06-27 "estuary" "wild" "85" "tag"
"5732" "5433" 2022-06-02 "estuary" "wild" "73" "tag"
"5733" "5434" 2022-06-04 "estuary" "wild" "63" "tag"
"5734" "5435" 2022-06-13 "estuary" "wild" "55" "tag"
"5735" "5436" 2022-06-23 "estuary" "wild" "73" "tag"
"5736" "5437" 2022-06-27 "estuary" "wild" "71" "tag"
"5737" "5438" 2022-06-23 "estuary" "wild" "73" "tag"
"5738" "5439" 2022-06-08 "estuary" "wild" "90" "tag"
"5739" "5440" 2022-06-12 "estuary" "wild" "86" "tag"
"5740" "5441" 2022-06-08 "estuary" "wild" "79" "tag"
"5741" "5442" 2022-06-12 "estuary" "wild" "68" "tag"
"5742" "5443" 2022-06-04 "estuary" "wild" "98" "tag"
"5743" "5444" 2022-06-08 "estuary" "wild" "81" "tag"
"5744" "5445" 2022-06-23 "estuary" "wild" "76" "tag"
"5745" "5446" 2022-06-02 "estuary" "wild" "90" "tag"
"5746" "5447" 2022-06-27 "estuary" "wild" "85" "tag"
"5747" "5448" 2022-06-06 "estuary" "wild" "50" "tag"
"5748" "5449" 2022-06-12 "estuary" "wild" "70" "tag"
"5749" "5450" 2022-06-04 "estuary" "wild" "76" "tag"
"5750" "5451" 2022-06-13 "estuary" "wild" "60" "tag"
"5751" "5452" 2022-06-08 "estuary" "wild" "64" "tag"
"5752" "5453" 2022-06-13 "estuary" "wild" "61" "tag"
"5753" "5454" 2022-06-06 "estuary" "wild" "71" "tag"
"5754" "5455" 2022-06-23 "estuary" "wild" "79" "tag"
"5755" "5456" 2022-06-12 "estuary" "wild" "62" "tag"
"5756" "5457" 2022-06-02 "estuary" "wild" "83" "tag"
"5757" "5458" 2022-06-23 "estuary" "wild" "83" "tag"
"5758" "5459" 2022-06-23 "estuary" "wild" "97" "tag"
"5759" "5460" 2022-06-02 "estuary" "wild" "79" "tag"
"5760" "5461" 2022-06-02 "estuary" "wild" "83" "tag"
"5761" "5462" 2022-06-08 "estuary" "wild" "70" "tag"
"5762" "5463" 2022-06-13 "estuary" "wild" "73" "tag"
"5763" "5464" 2022-06-04 "estuary" "wild" "77" "tag"
"5764" "5465" 2022-06-12 "estuary" "wild" "72" "tag"
"5765" "5466" 2022-06-23 "estuary" "wild" "79" "tag"
"5766" "5467" 2022-06-04 "estuary" "wild" "87" "tag"
"5767" "5468" 2022-06-27 "estuary" "wild" "86" "tag"
"5768" "5469" 2022-06-04 "estuary" "wild" "89" "tag"
"5769" "5470" 2022-06-04 "estuary" "wild" "93" "tag"
"5770" "5471" 2022-06-27 "estuary" "wild" "70" "tag"
"5771" "5472" 2022-06-02 "estuary" "wild" "87" "tag"
"5772" "5473" 2022-06-08 "estuary" "wild" "80" "tag"
"5773" "5474" 2022-06-13 "estuary" "wild" "71" "tag"
"5774" "5475" 2022-06-02 "estuary" "wild" "67" "tag"
"5775" "5476" 2022-06-02 "estuary" "wild" "84" "tag"
"5776" "5477" 2022-06-13 "estuary" "wild" "61" "tag"
"5777" "5478" 2022-06-13 "estuary" "wild" "62" "tag"
"5778" "5479" 2022-06-27 "estuary" "wild" "63" "tag"
"5779" "5480" 2022-06-12 "estuary" "wild" "73" "tag"
"5780" "5481" 2022-06-08 "estuary" "wild" "80" "tag"
"5781" "5482" 2022-06-12 "estuary" "wild" "70" "tag"
"5782" "5483" 2022-06-08 "estuary" "wild" "80" "tag"
"5783" "5484" 2022-06-02 "estuary" "wild" "54" "tag"
"5784" "5485" 2022-06-23 "estuary" "wild" "67" "tag"
"5785" "5486" 2022-06-27 "estuary" "wild" "100" "tag"
"5786" "5487" 2022-06-23 "estuary" "wild" "89" "tag"
"5787" "5488" 2022-06-04 "estuary" "wild" "71" "tag"
"5788" "5489" 2022-06-04 "estuary" "wild" "79" "tag"
"5789" "5490" 2022-06-13 "estuary" "wild" "60" "tag"
"5790" "5491" 2022-06-02 "estuary" "wild" "69" "tag"
"5791" "5492" 2022-06-08 "estuary" "wild" "77" "tag"
"5792" "5493" 2022-06-27 "estuary" "hatch" "115.246708712605" "tag"
"5793" "5494" 2022-06-02 "estuary" "hatch" "75.9610760729068" "tag"
"5794" "5495" 2022-06-12 "estuary" "hatch" "99.4675157672525" "tag"
"5795" "5496" 2022-06-08 "estuary" "hatch" "90.3636233745391" "tag"
"5796" "5497" 2022-06-12 "estuary" "hatch" "96.4805380364727" "tag"
"5797" "5498" 2022-06-13 "estuary" "hatch" "91.6233543563257" "tag"
"5798" "5499" 2022-06-02 "estuary" "hatch" "76.6363766255457" "tag"
"5799" "5500" 2022-06-13 "estuary" "hatch" "103.623354356326" "tag"
"5800" "5501" 2022-06-04 "estuary" "hatch" "97.1558385891121" "tag"
"5801" "5502" 2022-06-02 "estuary" "hatch" "68.9480538036867" "tag"
"5802" "5503" 2022-06-04 "estuary" "hatch" "90.1558385891121" "tag"
"5803" "5504" 2022-06-23 "estuary" "hatch" "114.142816319892" "tag"
"5804" "5505" 2022-06-13 "estuary" "hatch" "96.6233543563257" "tag"
"5805" "5506" 2022-06-04 "estuary" "hatch" "86.1558385891121" "tag"
"5806" "5507" 2022-06-23 "estuary" "hatch" "102.038923927178" "tag"
"5807" "5508" 2022-06-04 "estuary" "hatch" "114.064968465619" "tag"
"5808" "5509" 2022-06-13 "estuary" "hatch" "124.207784785471" "tag"
"5809" "5510" 2022-06-08 "estuary" "hatch" "96.2727532510456" "tag"
"5810" "5511" 2022-06-08 "estuary" "hatch" "107.272753251046" "tag"
"5811" "5512" 2022-06-13 "estuary" "hatch" "103.623354356326" "tag"
"5812" "5513" 2022-06-06 "estuary" "hatch" "85.1558385891137" "tag"
"5813" "5514" 2022-06-13 "estuary" "hatch" "79.0000000000437" "tag"
"5814" "5515" 2022-06-08 "estuary" "hatch" "90.6363766255434" "tag"
"5815" "5516" 2022-06-06 "estuary" "hatch" "79.2597309818274" "tag"
"5816" "5517" 2022-06-08 "estuary" "hatch" "94.2597309818255" "tag"
"5817" "5518" 2022-06-08 "estuary" "hatch" "88.3636233745391" "tag"
"5818" "5519" 2022-06-27 "estuary" "hatch" "123.623354356323" "tag"
"5819" "5520" 2022-06-27 "estuary" "hatch" "95.2467087126049" "tag"
"5820" "5521" 2022-06-08 "estuary" "hatch" "91.2597309818255" "tag"
"5821" "5522" 2022-06-12 "estuary" "hatch" "89.4675157672525" "tag"
"5822" "5523" 2022-06-23 "estuary" "hatch" "110.142816319892" "tag"
"5823" "5524" 2022-06-06 "estuary" "hatch" "82.2597309818274" "tag"
"5824" "5525" 2022-06-27 "estuary" "hatch" "109.350601105319" "tag"
"5825" "5526" 2022-06-12 "estuary" "hatch" "96.5324842328295" "tag"
"5826" "5527" 2022-06-27 "estuary" "hatch" "99.259730981825" "tag"
"5827" "5528" 2022-06-12 "estuary" "hatch" "88.1558385891115" "tag"
"5828" "5529" 2022-06-23 "estuary" "hatch" "104.038923927178" "tag"
"5829" "5530" 2022-06-04 "estuary" "hatch" "83.1558385891121" "tag"
"5830" "5531" 2022-06-08 "estuary" "hatch" "87.6363766255434" "tag"
"5831" "5532" 2022-06-02 "estuary" "hatch" "90.9480538036867" "tag"
"5832" "5533" 2022-06-04 "estuary" "hatch" "59.0649684656185" "tag"
"5833" "5534" 2022-06-04 "estuary" "hatch" "81.1558385891121" "tag"
"5834" "5535" 2022-06-27 "estuary" "hatch" "114.727246749037" "tag"
"5835" "5536" 2022-06-27 "estuary" "hatch" "110.246708712605" "tag"
"5836" "5537" 2022-06-06 "estuary" "hatch" "89.1558385891137" "tag"
"5837" "5538" 2022-06-12 "estuary" "hatch" "95.1558385891115" "tag"
"5838" "5539" 2022-06-04 "estuary" "hatch" "81.1558385891121" "tag"
"5839" "5540" 2022-06-23 "estuary" "hatch" "110.51946196361" "tag"
"5840" "5541" 2022-06-13 "estuary" "hatch" "92.519461963612" "tag"
"5841" "5542" 2022-06-08 "estuary" "hatch" "77.6363766255434" "tag"
"5842" "5543" 2022-06-23 "estuary" "hatch" "98.0389239271779" "tag"
"5843" "5544" 2022-06-27 "estuary" "hatch" "119.246708712605" "tag"
"5844" "5545" 2022-06-02 "estuary" "hatch" "80.0519461964004" "tag"
"5845" "5546" 2022-06-02 "estuary" "hatch" "97.0519461964004" "tag"
"5846" "5547" 2022-06-08 "estuary" "hatch" "94.9480538036844" "tag"
"5847" "5548" 2022-06-06 "estuary" "hatch" "90.1688608583339" "tag"
"5848" "5549" 2022-06-23 "estuary" "hatch" "110.142816319892" "tag"
"5849" "5550" 2022-06-06 "estuary" "hatch" "86.2597309818274" "tag"
"5850" "5551" 2022-06-27 "estuary" "hatch" "113.350601105319" "tag"
"5851" "5552" 2022-06-02 "estuary" "hatch" "104.961076072907" "tag"
"5852" "5553" 2022-06-08 "estuary" "hatch" "73.7402690182571" "tag"
"5853" "5554" 2022-06-27 "estuary" "hatch" "103.246708712605" "tag"
"5854" "5555" 2022-06-02 "estuary" "hatch" "48.90912987655" "tag"
"5855" "5556" 2022-06-23 "estuary" "hatch" "97.0389239271779" "tag"
"5856" "5557" 2022-06-06 "estuary" "hatch" "88.8441614109727" "tag"
"5857" "5558" 2022-06-23 "estuary" "hatch" "93.4155695708958" "tag"
"5858" "5559" 2022-06-13 "estuary" "hatch" "95.519461963612" "tag"
"5859" "5560" 2022-06-02 "estuary" "hatch" "90.0519461964004" "tag"
"5860" "5561" 2022-06-23 "estuary" "hatch" "114.142816319892" "tag"
"5861" "5562" 2022-06-27 "estuary" "hatch" "132.259730981825" "tag"
"5862" "5563" 2022-06-23 "estuary" "hatch" "113.103892392755" "tag"
"5863" "5564" 2022-06-27 "estuary" "hatch" "111.350601105319" "tag"
"5864" "5565" 2022-06-04 "estuary" "hatch" "84.0519461963984" "tag"
"5865" "5566" 2022-06-27 "estuary" "hatch" "138.727246749037" "tag"
"5866" "5567" 2022-06-13 "estuary" "hatch" "108.89610760733" "tag"
"5867" "5568" 2022-06-02 "estuary" "hatch" "93.6363766255457" "tag"
"5868" "5569" 2022-06-04 "estuary" "hatch" "87.7402690182574" "tag"
"5869" "5570" 2022-06-27 "estuary" "hatch" "97.2467087126049" "tag"
"5870" "5571" 2022-06-02 "estuary" "hatch" "78.6363766255457" "tag"
"5871" "5572" 2022-06-04 "estuary" "hatch" "83.1558385891121" "tag"
"5872" "5573" 2022-06-13 "estuary" "hatch" "93.6233543563257" "tag"
"5873" "5574" 2022-06-12 "estuary" "hatch" "88.5714081599662" "tag"
"5874" "5575" 2022-06-04 "estuary" "hatch" "80.7402690182574" "tag"
"5875" "5576" 2022-06-12 "estuary" "hatch" "89.5714081599662" "tag"
"5876" "5577" 2022-06-12 "estuary" "hatch" "93.1558385891115" "tag"
"5877" "5578" 2022-06-02 "estuary" "hatch" "77.6363766255457" "tag"
"5878" "5579" 2022-06-08 "estuary" "hatch" "88.2597309818255" "tag"
"5879" "5580" 2022-06-04 "estuary" "hatch" "68.7402690182574" "tag"
"5880" "5581" 2022-06-02 "estuary" "hatch" "85.0519461964004" "tag"
"5881" "5582" 2022-06-12 "estuary" "hatch" "96.5714081599662" "tag"
"5882" "5583" 2022-06-04 "estuary" "hatch" "87.7402690182574" "tag"
"5883" "5584" 2022-06-02 "estuary" "hatch" "84.0519461964004" "tag"
"5884" "5585" 2022-06-06 "estuary" "hatch" "88.1558385891137" "tag"
"5885" "5586" 2022-06-13 "estuary" "hatch" "96.5324842328321" "tag"
"5886" "5587" 2022-06-06 "estuary" "hatch" "108.168860858334" "tag"
"5887" "5588" 2022-06-02 "estuary" "hatch" "92.0519461964004" "tag"
"5888" "5589" 2022-06-04 "estuary" "hatch" "90.7402690182574" "tag"
"5889" "5590" 2022-06-04 "estuary" "hatch" "87.1558385891121" "tag"
"5890" "5591" 2022-06-23 "estuary" "hatch" "117.142816319892" "tag"
"5891" "5592" 2022-06-12 "estuary" "hatch" "96.5324842328295" "tag"
"5892" "5593" 2022-06-02 "estuary" "hatch" "81.0519461964004" "tag"
"5893" "5594" 2022-06-08 "estuary" "hatch" "86.2597309818255" "tag"
"5894" "5595" 2022-06-04 "estuary" "hatch" "86.4285918401164" "tag"
"5895" "5596" 2022-06-04 "estuary" "hatch" "53.4285918401164" "tag"
"5896" "5597" 2022-06-04 "estuary" "hatch" "76.0519461963984" "tag"
"5897" "5598" 2022-06-27 "estuary" "hatch" "110.350601105319" "tag"
"5898" "5599" 2022-06-06 "estuary" "hatch" "86.2597309818274" "tag"
"5899" "5600" 2022-06-27 "estuary" "hatch" "111.246708712605" "tag"
"5900" "5601" 2022-06-08 "estuary" "hatch" "81.3636233745391" "tag"
"5901" "5602" 2022-06-06 "estuary" "hatch" "80.1558385891137" "tag"
"5902" "5603" 2022-06-27 "estuary" "hatch" "100.246708712605" "tag"
"5903" "5604" 2022-06-12 "estuary" "hatch" "111.480538036473" "tag"
"5904" "5605" 2022-06-13 "estuary" "hatch" "99.89610760733" "tag"
"5905" "5606" 2022-06-02 "estuary" "hatch" "80.0519461964004" "tag"
"5906" "5607" 2022-06-12 "estuary" "hatch" "96.5714081599662" "tag"
"5907" "5608" 2022-06-27 "estuary" "hatch" "108.350601105319" "tag"
"5908" "5609" 2022-06-06 "estuary" "hatch" "78.1558385891137" "tag"
"5909" "5610" 2022-06-08 "estuary" "hatch" "79.2727532510456" "tag"
"5910" "5611" 2022-06-04 "estuary" "hatch" "83.1558385891121" "tag"
"5911" "5612" 2022-06-06 "estuary" "hatch" "90.2597309818274" "tag"
"5912" "5613" 2022-06-23 "estuary" "hatch" "105.038923927178" "tag"
"5913" "5614" 2022-06-08 "estuary" "hatch" "72.9480538036844" "tag"
"5914" "5615" 2022-06-23 "estuary" "hatch" "114.038923927178" "tag"
"5915" "5616" 2022-06-04 "estuary" "hatch" "83.0519461963984" "tag"
"5916" "5617" 2022-06-08 "estuary" "hatch" "67.6363766255434" "tag"
"5917" "5618" 2022-06-12 "estuary" "hatch" "90.5714081599662" "tag"
"5918" "5619" 2022-06-13 "estuary" "hatch" "88.519461963612" "tag"
"5919" "5620" 2022-06-12 "estuary" "hatch" "86.5714081599662" "tag"
"5920" "5621" 2022-06-27 "estuary" "hatch" "89.6233543563229" "tag"
"5921" "5622" 2022-06-04 "estuary" "hatch" "80.1558385891121" "tag"
"5922" "5623" 2022-06-02 "estuary" "hatch" "92.9480538036867" "tag"
"5923" "5624" 2022-06-06 "estuary" "hatch" "92.8441614109727" "tag"
"5924" "5625" 2022-06-13 "estuary" "hatch" "95.519461963612" "tag"
"5925" "5626" 2022-06-02 "estuary" "hatch" "90.9610760729068" "tag"
"5926" "5627" 2022-06-02 "estuary" "hatch" "94.0519461964004" "tag"
"5927" "5628" 2022-06-06 "estuary" "hatch" "81.2597309818274" "tag"
"5928" "5629" 2022-06-13 "estuary" "hatch" "90.6233543563257" "tag"
"5929" "5630" 2022-06-06 "estuary" "hatch" "101.259730981827" "tag"
"5930" "5631" 2022-06-06 "estuary" "hatch" "82.8441614109727" "tag"
"5931" "5632" 2022-06-08 "estuary" "hatch" "107.272753251046" "tag"
"5932" "5633" 2022-06-06 "estuary" "hatch" "85.2597309818274" "tag"
"5933" "5634" 2022-06-06 "estuary" "hatch" "80.2597309818274" "tag"
"5934" "5635" 2022-06-23 "estuary" "hatch" "104.142816319892" "tag"
"5935" "5636" 2022-06-13 "estuary" "hatch" "78.519461963612" "tag"
"5936" "5637" 2022-06-04 "estuary" "hatch" "89.1558385891121" "tag"
"5937" "5638" 2022-06-02 "estuary" "hatch" "83.9480538036867" "tag"
"5938" "5639" 2022-06-08 "estuary" "hatch" "90.2727532510456" "tag"
"5939" "5640" 2022-06-06 "estuary" "hatch" "79.1558385891137" "tag"
"5940" "5641" 2022-06-27 "estuary" "hatch" "87.6233543563229" "tag"
"5941" "5642" 2022-06-23 "estuary" "hatch" "101.038923927178" "tag"
"5942" "5643" 2022-06-06 "estuary" "hatch" "111.116914661977" "tag"
"5943" "5644" 2022-06-27 "estuary" "hatch" "109.311677178182" "tag"
"5944" "5645" 2022-06-02 "estuary" "hatch" "78.6363766255457" "tag"
"5945" "5646" 2022-06-12 "estuary" "hatch" "95.4805380364727" "tag"
"5946" "5647" 2022-06-13 "estuary" "hatch" "79.0000000000437" "tag"
"5947" "5648" 2022-06-12 "estuary" "hatch" "96.4805380364727" "tag"
"5948" "5649" 2022-06-27 "estuary" "hatch" "87.6233543563229" "tag"
"5949" "5650" 2022-06-13 "estuary" "hatch" "103.623354356326" "tag"
"5950" "5651" 2022-06-02 "estuary" "hatch" "61.3246994474047" "tag"
"5951" "5652" 2022-06-13 "estuary" "hatch" "82.89610760733" "tag"
"5952" "5653" 2022-06-08 "estuary" "hatch" "86.3636233745391" "tag"
"5953" "5654" 2022-06-02 "estuary" "hatch" "48.90912987655" "tag"
"5954" "5655" 2022-06-06 "estuary" "hatch" "84.2597309818274" "tag"
"5955" "5656" 2022-06-12 "estuary" "hatch" "84.4675157672525" "tag"
"5956" "5657" 2022-06-23 "estuary" "hatch" "103.415569570896" "tag"
"5957" "5658" 2022-06-23 "estuary" "hatch" "113.415569570896" "tag"
"5958" "5659" 2022-06-13 "estuary" "hatch" "124.207784785471" "tag"
"5959" "5660" 2022-06-12 "estuary" "hatch" "90.5714081599662" "tag"
"5960" "5661" 2022-06-12 "estuary" "hatch" "98.9480538036842" "tag"
"5961" "5662" 2022-06-13 "estuary" "hatch" "97.207784785471" "tag"
"5962" "5663" 2022-06-27 "estuary" "hatch" "105.350601105319" "tag"
"5963" "5664" 2022-06-27 "estuary" "hatch" "115.246708712605" "tag"
"5964" "5665" 2022-06-08 "estuary" "hatch" "82.2597309818255" "tag"
