date,watershed,river,site,method,local,water_temp_start,fork_length_mm,annoted_species,confirmed_species,tag_id_long
2021-06-14,nanaimo,nanaimo,jack point,beach seine,marine,14,72,ck,chinook,989.001038884357
2022-06-30,nanaimo,nanaimo,newcastle,beach seine,marine,15,90,ck,chinook,989.001041743340
2021-06-07,nanaimo,nanaimo,jack point,beach seine,marine,13.8,78,ck,chinook,989.001038748694
2021-06-23,nanaimo,nanaimo,newcastle,beach seine,marine,19,103,ck,chinook,989.001038746254
2021-06-07,nanaimo,nanaimo,jack point,beach seine,marine,13.8,83,ck,chinook,989.001038745250
2021-06-07,nanaimo,nanaimo,jack point,beach seine,marine,13.8,64,ck,chinook,989.001038745283
2021-06-07,nanaimo,nanaimo,jack point,beach seine,marine,13.8,80,ck,chinook,989.001038745228
2021-06-14,nanaimo,nanaimo,jack point,beach seine,marine,14,116,ck,chinook,989.001038885371
2021-06-14,nanaimo,nanaimo,jack point,beach seine,marine,14,75,ck,chinook,989.001038885402
2021-06-14,nanaimo,nanaimo,jack point,beach seine,marine,14,68,ck,chinook,989.001038884380
2021-06-14,nanaimo,nanaimo,jack point,beach seine,marine,14,65,ck,chinook,989.001038885433
2021-06-14,nanaimo,nanaimo,jack point,beach seine,marine,14,70,ck,chinook,989.001038884370
2022-06-30,nanaimo,nanaimo,newcastle,beach seine,marine,15,79,ck,chinook,989.001041743313
2021-06-09,nanaimo,nanaimo,jack point,beach seine,marine,13.6,69,ck,chinook,989.001038744111
2022-06-30,nanaimo,nanaimo,newcastle,beach seine,marine,15,91,ck,chinook,989.001041743328
2021-06-14,nanaimo,nanaimo,jack point,beach seine,marine,14,96,ck,chinook,989.001039393956
2021-06-14,nanaimo,nanaimo,jack point,beach seine,marine,14,72,ck,chinook,989.001038747377
2021-06-07,nanaimo,nanaimo,jack point,beach seine,marine,13.8,72,ck,chinook,989.001038748231
2021-06-09,nanaimo,nanaimo,jack point,beach seine,marine,13.6,109,ck,chinook,989.001038744100
2021-06-14,nanaimo,nanaimo,jack point,beach seine,marine,14,81,ck,chinook,989.001038747382
2021-06-23,nanaimo,nanaimo,newcastle,beach seine,marine,19,81,ck,chinook,989.001038746283
2021-06-09,nanaimo,nanaimo,jack point,beach seine,marine,13.6,71,ck,chinook,989.001038746664
2022-06-30,nanaimo,nanaimo,newcastle,beach seine,marine,15,78,ck,chinook,989.001041745984
2021-06-07,nanaimo,nanaimo,jack point,beach seine,marine,13.8,76,ck,chinook,989.001038748236
2021-06-07,nanaimo,nanaimo,jack point,beach seine,marine,13.8,74,ck,chinook,989.001038748648
2021-06-07,nanaimo,nanaimo,jack point,beach seine,marine,13.8,65,ck,chinook,989.001038744090
2021-06-09,nanaimo,nanaimo,jack point,beach seine,marine,13.6,68,ck,chinook,989.001038746676
2021-06-16,nanaimo,nanaimo,jack point,beach seine,marine,15.4,103,ck,chinook,989.001038884379
2021-06-07,nanaimo,nanaimo,jack point,beach seine,marine,13.8,74,ck,chinook,989.001038745191
2021-06-09,nanaimo,nanaimo,jack point,beach seine,marine,13.6,74,ck,chinook,989.001038746604
2021-06-22,nanaimo,nanaimo,newcastle,beach seine,marine,17.6,93,ck,chinook,989.001038884923
2021-06-07,nanaimo,nanaimo,jack point,beach seine,marine,13.8,76,ck,chinook,989.001038748210
2021-06-09,nanaimo,nanaimo,jack point,beach seine,marine,13.6,65,ck,chinook,989.001038744117
2021-06-09,nanaimo,nanaimo,jack point,beach seine,marine,13.6,78,ck,chinook,989.001038744188
2021-06-14,nanaimo,nanaimo,jack point,beach seine,marine,14,75,ck,chinook,989.001038884373
2021-06-14,nanaimo,nanaimo,jack point,beach seine,marine,14,74,ck,chinook,989.001038885936
2021-06-14,nanaimo,nanaimo,jack point,beach seine,marine,14,68,ck,chinook,989.001038747361
2021-06-14,nanaimo,nanaimo,jack point,beach seine,marine,14,77,ck,chinook,989.001038747349
2021-06-07,nanaimo,nanaimo,jack point,beach seine,marine,13.8,67,ck,chinook,989.001038748255
2021-06-14,nanaimo,nanaimo,jack point,beach seine,marine,14,75,ck,chinook,989.001038885361
2021-06-14,nanaimo,nanaimo,jack point,beach seine,marine,14,70,ck,chinook,989.001038885396
2021-06-07,nanaimo,nanaimo,jack point,beach seine,marine,13.8,76,ck,chinook,989.001038748650
2021-06-14,nanaimo,nanaimo,jack point,beach seine,marine,14,73,ck,chinook,989.001038885908
2021-06-16,nanaimo,nanaimo,jack point,beach seine,marine,15.4,95,ck,chinook,989.001038884432
2021-06-09,nanaimo,nanaimo,jack point,beach seine,marine,13.6,95,ck,chinook,989.001038744170
2021-06-07,nanaimo,nanaimo,jack point,beach seine,marine,13.8,66,ck,chinook,989.001038748700
2021-06-07,nanaimo,nanaimo,jack point,beach seine,marine,13.8,79,ck,chinook,989.001038748649
2021-06-09,nanaimo,nanaimo,jack point,beach seine,marine,13.6,75,ck,chinook,989.001038747737
2021-06-14,nanaimo,nanaimo,jack point,beach seine,marine,14,79,ck,chinook,989.001038884385
2021-06-14,nanaimo,nanaimo,jack point,beach seine,marine,14,100,ck,chinook,989.001038885851
2021-06-14,nanaimo,nanaimo,jack point,beach seine,marine,14,105,ck,chinook,989.001038747360
2021-06-09,nanaimo,nanaimo,jack point,beach seine,marine,13.6,74,ck,chinook,989.001038747740
2021-06-23,nanaimo,nanaimo,newcastle,beach seine,marine,19,75,ck,chinook,989.001038746214
2021-06-14,nanaimo,nanaimo,jack point,beach seine,marine,14,103,ck,chinook,989.001038885899
2021-06-09,nanaimo,nanaimo,jack point,beach seine,marine,13.6,76,ck,chinook,989.001038744129
2021-06-09,nanaimo,nanaimo,jack point,beach seine,marine,13.6,65,ck,chinook,989.001038744183
2021-06-14,nanaimo,nanaimo,jack point,beach seine,marine,14,105,ck,chinook,989.001038885413
2021-06-07,nanaimo,nanaimo,jack point,beach seine,marine,13.8,66,ck,chinook,989.001038744140
2021-06-07,nanaimo,nanaimo,jack point,beach seine,marine,13.8,77,ck,chinook,989.001038745204
2021-06-09,nanaimo,nanaimo,jack point,beach seine,marine,13.6,99,ck,chinook,989.001038744138
2021-06-14,nanaimo,nanaimo,jack point,beach seine,marine,14,74,ck,chinook,989.001038747396
2021-06-07,nanaimo,nanaimo,jack point,beach seine,marine,13.8,65,ck,chinook,989.001038745219
2021-06-07,nanaimo,nanaimo,jack point,beach seine,marine,13.8,69,ck,chinook,989.001038745244
2021-06-14,nanaimo,nanaimo,jack point,beach seine,marine,14,78,ck,chinook,989.001038885853
2021-06-14,nanaimo,nanaimo,jack point,beach seine,marine,14,67,ck,chinook,989.001038885920
2021-06-14,nanaimo,nanaimo,jack point,beach seine,marine,14,71,ck,chinook,989.001038747317
2021-06-14,nanaimo,nanaimo,jack point,beach seine,marine,14,100,ck,chinook,989.001038885394
2021-06-07,nanaimo,nanaimo,jack point,beach seine,marine,13.8,83,ck,chinook,989.001038745247
2021-06-07,nanaimo,nanaimo,jack point,beach seine,marine,13.8,65,ck,chinook,989.001038748685
2021-06-07,nanaimo,nanaimo,jack point,beach seine,marine,13.8,78,ck,chinook,989.001038748628
2021-06-14,nanaimo,nanaimo,jack point,beach seine,marine,14,73,ck,chinook,989.001038885876
2021-06-07,nanaimo,nanaimo,jack point,beach seine,marine,13.8,75,ck,chinook,989.001038745260
2021-06-09,nanaimo,nanaimo,jack point,beach seine,marine,13.6,70,ck,chinook,989.001038747797
2021-06-09,nanaimo,nanaimo,jack point,beach seine,marine,13.6,65,ck,chinook,989.001038747798
2021-06-07,nanaimo,nanaimo,jack point,beach seine,marine,13.8,91,ck,chinook,989.001038745226
2021-06-09,nanaimo,nanaimo,jack point,beach seine,marine,13.6,69,ck,chinook,989.001038744142
2021-06-09,nanaimo,nanaimo,jack point,beach seine,marine,13.6,69,ck,chinook,989.001038746665
2021-06-14,nanaimo,nanaimo,jack point,beach seine,marine,14,106,ck,chinook,989.001038885423
2021-06-14,nanaimo,nanaimo,jack point,beach seine,marine,14,97,ck,chinook,989.001038747369
2022-06-30,nanaimo,nanaimo,newcastle,beach seine,marine,15,80,ck,chinook,989.001041743302
2021-06-14,nanaimo,nanaimo,jack point,beach seine,marine,14,67,ck,chinook,989.001038747323
2021-06-07,nanaimo,nanaimo,jack point,beach seine,marine,13.8,70,ck,chinook,989.001038748642
2021-06-09,nanaimo,nanaimo,jack point,beach seine,marine,13.6,87,ck,chinook,989.001038744144
2021-06-09,nanaimo,nanaimo,jack point,beach seine,marine,13.6,76,ck,chinook,989.001038746647
2021-06-14,nanaimo,nanaimo,jack point,beach seine,marine,14,65,ck,chinook,989.001038885424
2021-06-07,nanaimo,nanaimo,jack point,beach seine,marine,13.8,75,ck,chinook,989.001038748234
2021-06-09,nanaimo,nanaimo,jack point,beach seine,marine,13.6,66,ck,chinook,989.001038746613
2021-06-14,nanaimo,nanaimo,jack point,beach seine,marine,14,67,ck,chinook,989.001038747359
2021-06-09,nanaimo,nanaimo,jack point,beach seine,marine,13.6,63,ck,chinook,989.001038746652
2022-06-30,nanaimo,nanaimo,newcastle,beach seine,marine,15,81,ck,chinook,989.001041745986
2021-06-07,nanaimo,nanaimo,jack point,beach seine,marine,13.8,83,ck,chinook,989.001038745264
2021-06-23,nanaimo,nanaimo,newcastle,beach seine,marine,19,78,ck,chinook,989.001038746276
2022-06-30,nanaimo,nanaimo,newcastle,beach seine,marine,15,75,ck,chinook,989.001041743337
2021-06-14,nanaimo,nanaimo,jack point,beach seine,marine,14,74,ck,chinook,989.001038885855
2021-06-09,nanaimo,nanaimo,jack point,beach seine,marine,13.6,77,ck,chinook,989.001038747716
2021-06-16,nanaimo,nanaimo,jack point,beach seine,marine,15.4,63,ck,chinook,989.001038886889
2021-06-07,nanaimo,nanaimo,jack point,beach seine,marine,13.8,65,ck,chinook,989.001038744092
2021-06-07,nanaimo,nanaimo,jack point,beach seine,marine,13.8,77,ck,chinook,989.001038745246
2021-06-16,nanaimo,nanaimo,jack point,beach seine,marine,15.4,63,ck,chinook,989.001038886908
2021-06-07,nanaimo,nanaimo,jack point,beach seine,marine,13.8,88,ck,chinook,989.001038745270
2021-06-14,nanaimo,nanaimo,jack point,beach seine,marine,14,66,ck,chinook,989.001038884378
2021-06-23,nanaimo,nanaimo,newcastle,beach seine,marine,19,96,ck,chinook,989.001038746271
2022-06-30,nanaimo,nanaimo,newcastle,beach seine,marine,15,76,ck,chinook,989.001041743322
2021-06-14,nanaimo,nanaimo,jack point,beach seine,marine,14,95,ck,chinook,989.001038885379
2021-06-14,nanaimo,nanaimo,jack point,beach seine,marine,14,75,ck,chinook,989.001038885405
2021-06-09,nanaimo,nanaimo,jack point,beach seine,marine,13.6,70,ck,chinook,989.001038746675
2021-06-07,nanaimo,nanaimo,jack point,beach seine,marine,13.8,80,ck,chinook,989.001038745192
2021-06-22,nanaimo,nanaimo,newcastle,beach seine,marine,17.6,81,ck,chinook,989.001038884870
2021-06-14,nanaimo,nanaimo,jack point,beach seine,marine,14,73,ck,chinook,989.001038885878
2021-06-09,nanaimo,nanaimo,jack point,beach seine,marine,13.6,73,ck,chinook,989.001038744200
2021-06-14,nanaimo,nanaimo,jack point,beach seine,marine,14,76,ck,chinook,989.001038885366
2021-06-07,nanaimo,nanaimo,jack point,beach seine,marine,13.8,71,ck,chinook,989.001038745230
2021-06-09,nanaimo,nanaimo,jack point,beach seine,marine,13.6,70,ck,chinook,989.001038744147
2021-06-14,nanaimo,nanaimo,jack point,beach seine,marine,14,68,ck,chinook,989.001038885873
2022-06-30,nanaimo,nanaimo,newcastle,beach seine,marine,15,79,ck,chinook,989.001041743331
2021-06-07,nanaimo,nanaimo,jack point,beach seine,marine,13.8,68,ck,chinook,989.001038748213
2021-06-09,nanaimo,nanaimo,jack point,beach seine,marine,13.6,71,ck,chinook,989.001038744195
2021-06-07,nanaimo,nanaimo,jack point,beach seine,marine,13.8,85,ck,chinook,989.001038745190
2021-06-14,nanaimo,nanaimo,jack point,beach seine,marine,14,80,ck,chinook,989.001038747372
2021-06-14,nanaimo,nanaimo,jack point,beach seine,marine,14,71,ck,chinook,989.001038884348
2021-06-14,nanaimo,nanaimo,jack point,beach seine,marine,14,80,ck,chinook,989.001038885378
2021-06-14,nanaimo,nanaimo,jack point,beach seine,marine,14,83,ck,chinook,989.001038747334
2021-06-09,nanaimo,nanaimo,jack point,beach seine,marine,13.6,75,ck,chinook,989.001038747728
2021-06-07,nanaimo,nanaimo,jack point,beach seine,marine,13.8,66,ck,chinook,989.001038748230
2021-06-14,nanaimo,nanaimo,jack point,beach seine,marine,14,74,ck,chinook,989.001038885390
2021-06-14,nanaimo,nanaimo,jack point,beach seine,marine,14,68,ck,chinook,989.001038747305
2021-06-09,nanaimo,nanaimo,jack point,beach seine,marine,13.6,67,ck,chinook,989.001038744093
2021-06-23,nanaimo,nanaimo,newcastle,beach seine,marine,19,130,ck,chinook,989.001038746260
2021-06-14,nanaimo,nanaimo,jack point,beach seine,marine,14,108,ck,chinook,989.001038885861
2021-06-14,nanaimo,nanaimo,jack point,beach seine,marine,14,81,ck,chinook,989.001038885393
2021-06-09,nanaimo,nanaimo,jack point,beach seine,marine,13.6,83,ck,chinook,989.001038744135
2021-06-07,nanaimo,nanaimo,jack point,beach seine,marine,13.8,68,ck,chinook,989.001038745262
2021-06-09,nanaimo,nanaimo,jack point,beach seine,marine,13.6,70,ck,chinook,989.001038744123
2021-06-09,nanaimo,nanaimo,jack point,beach seine,marine,13.6,74,ck,chinook,989.001038744121
2021-06-07,nanaimo,nanaimo,jack point,beach seine,marine,13.8,66,ck,chinook,989.001038744162
2021-06-14,nanaimo,nanaimo,jack point,beach seine,marine,14,65,ck,chinook,989.001038885854
2021-06-07,nanaimo,nanaimo,jack point,beach seine,marine,13.8,87,ck,chinook,989.001038745276
2021-06-07,nanaimo,nanaimo,jack point,beach seine,marine,13.8,79,ck,chinook,989.001038745258
2021-06-07,nanaimo,nanaimo,jack point,beach seine,marine,13.8,76,ck,chinook,989.001038748679
2021-06-09,nanaimo,nanaimo,jack point,beach seine,marine,13.6,72,ck,chinook,989.001038746601
2021-06-07,nanaimo,nanaimo,jack point,beach seine,marine,13.8,74,ck,chinook,989.001038748304
2021-06-09,nanaimo,nanaimo,jack point,beach seine,marine,13.6,84,ck,chinook,989.001038744101
2021-06-14,nanaimo,nanaimo,jack point,beach seine,marine,14,86,ck,chinook,989.001038885869
2021-06-14,nanaimo,nanaimo,jack point,beach seine,marine,14,74,ck,chinook,989.001038747370
2021-06-22,nanaimo,nanaimo,newcastle,beach seine,marine,17.6,85,ck,chinook,989.001038884852
2021-06-07,nanaimo,nanaimo,jack point,beach seine,marine,13.8,84,ck,chinook,989.001038748647
2021-06-07,nanaimo,nanaimo,jack point,beach seine,marine,13.8,79,ck,chinook,989.001038744109
2021-06-09,nanaimo,nanaimo,jack point,beach seine,marine,13.6,66,ck,chinook,989.001038744270
2021-06-14,nanaimo,nanaimo,jack point,beach seine,marine,14,103,ck,chinook,989.001038747392
2021-06-07,nanaimo,nanaimo,jack point,beach seine,marine,13.8,92,ck,chinook,989.001038745208
2021-06-14,nanaimo,nanaimo,jack point,beach seine,marine,14,69,ck,chinook,989.001038885889
2021-06-07,nanaimo,nanaimo,jack point,beach seine,marine,13.8,80,ck,chinook,989.001038748239
2021-06-14,nanaimo,nanaimo,jack point,beach seine,marine,14,78,ck,chinook,989.001038747364
2021-06-09,nanaimo,nanaimo,jack point,beach seine,marine,13.6,74,ck,chinook,989.001038744217
2021-06-14,nanaimo,nanaimo,jack point,beach seine,marine,14,80,ck,chinook,989.001038884434
2021-06-07,nanaimo,nanaimo,jack point,beach seine,marine,13.8,74,ck,chinook,989.001038748298
2021-06-14,nanaimo,nanaimo,jack point,beach seine,marine,14,65,ck,chinook,989.001038885925
2021-06-09,nanaimo,nanaimo,jack point,beach seine,marine,13.6,63,ck,chinook,989.001038747793
2021-06-23,nanaimo,nanaimo,newcastle,beach seine,marine,19,125,ck,chinook,989.001038746215
2022-06-30,nanaimo,nanaimo,newcastle,beach seine,marine,15,69,ck,chinook,989.001041745937
2022-06-30,nanaimo,nanaimo,newcastle,beach seine,marine,15,85,ck,chinook,989.001041743352
2021-06-07,nanaimo,nanaimo,jack point,beach seine,marine,13.8,71,ck,chinook,989.001038748638
2021-06-07,nanaimo,nanaimo,jack point,beach seine,marine,13.8,81,ck,chinook,989.001038744122
2021-06-16,nanaimo,nanaimo,jack point,beach seine,marine,15.4,68,ck,chinook,989.001038886863
2021-06-09,nanaimo,nanaimo,jack point,beach seine,marine,13.6,80,ck,chinook,989.001038744247
2021-06-09,nanaimo,nanaimo,jack point,beach seine,marine,13.6,65,ck,chinook,989.001038744254
2021-06-14,nanaimo,nanaimo,jack point,beach seine,marine,14,111,ck,chinook,989.001038885365
2021-06-14,nanaimo,nanaimo,jack point,beach seine,marine,14,68,ck,chinook,989.001038884412
2021-06-09,nanaimo,nanaimo,jack point,beach seine,marine,13.6,68,ck,chinook,989.001038744191
2021-06-14,nanaimo,nanaimo,jack point,beach seine,marine,14,110,ck,chinook,989.001038885912
2021-06-14,nanaimo,nanaimo,jack point,beach seine,marine,14,77,ck,chinook,989.001038885369
2021-06-23,nanaimo,nanaimo,newcastle,beach seine,marine,19,94,ck,chinook,989.001038746195
2021-06-22,nanaimo,nanaimo,newcastle,beach seine,marine,17.6,86,ck,chinook,989.001038884880
2021-06-09,nanaimo,nanaimo,jack point,beach seine,marine,13.6,74,ck,chinook,989.001038744209
2021-06-07,nanaimo,nanaimo,jack point,beach seine,marine,13.8,66,ck,chinook,989.001038748256
2021-06-14,nanaimo,nanaimo,jack point,beach seine,marine,14,73,ck,chinook,989.001038747339
2021-06-14,nanaimo,nanaimo,jack point,beach seine,marine,14,82,ck,chinook,989.001038885845
2021-06-07,nanaimo,nanaimo,jack point,beach seine,marine,13.8,82,ck,chinook,989.001038748640
2021-06-14,nanaimo,nanaimo,jack point,beach seine,marine,14,77,ck,chinook,989.001038747362
2022-06-30,nanaimo,nanaimo,newcastle,beach seine,marine,15,73,ck,chinook,989.001041743356
2021-06-14,nanaimo,nanaimo,jack point,beach seine,marine,14,79,ck,chinook,989.001038885347
2021-06-09,nanaimo,nanaimo,jack point,beach seine,marine,13.6,76,ck,chinook,989.001038744096
2021-06-16,nanaimo,nanaimo,jack point,beach seine,marine,15.4,95,ck,chinook,989.001038884425
2022-06-30,nanaimo,nanaimo,newcastle,beach seine,marine,15,83,ck,chinook,989.001041743346
2021-06-14,nanaimo,nanaimo,jack point,beach seine,marine,14,69,ck,chinook,989.001038885849
2021-06-14,nanaimo,nanaimo,jack point,beach seine,marine,14,69,ck,chinook,989.001038747351
2021-06-09,nanaimo,nanaimo,jack point,beach seine,marine,13.6,88,ck,chinook,989.001038744086
2021-06-14,nanaimo,nanaimo,jack point,beach seine,marine,14,70,ck,chinook,989.001038747333
2021-06-09,nanaimo,nanaimo,jack point,beach seine,marine,13.6,77,ck,chinook,989.001038744149
2022-06-30,nanaimo,nanaimo,newcastle,beach seine,marine,15,76,ck,chinook,989.001041743326
2021-06-07,nanaimo,nanaimo,jack point,beach seine,marine,13.8,85,ck,chinook,989.001038745282
2021-06-14,nanaimo,nanaimo,jack point,beach seine,marine,14,71,ck,chinook,989.001038747356
2021-06-07,nanaimo,nanaimo,jack point,beach seine,marine,13.8,71,ck,chinook,989.001038748659
2021-06-14,nanaimo,nanaimo,jack point,beach seine,marine,14,79,ck,chinook,989.001038747336
2021-06-14,nanaimo,nanaimo,jack point,beach seine,marine,14,77,ck,chinook,989.001038885911
2021-06-14,nanaimo,nanaimo,jack point,beach seine,marine,14,115,ck,chinook,989.001038747393
2021-06-09,nanaimo,nanaimo,jack point,beach seine,marine,13.6,66,ck,chinook,989.001038744269
2021-06-07,nanaimo,nanaimo,jack point,beach seine,marine,13.8,76,ck,chinook,989.001038748662
2021-06-07,nanaimo,nanaimo,jack point,beach seine,marine,13.8,75,ck,chinook,989.001038745234
2021-06-09,nanaimo,nanaimo,jack point,beach seine,marine,13.6,70,ck,chinook,989.001038747712
2021-06-14,nanaimo,nanaimo,jack point,beach seine,marine,14,100,ck,chinook,989.001038884398
2021-06-14,nanaimo,nanaimo,jack point,beach seine,marine,14,63,ck,chinook,989.001038885923
2021-06-09,nanaimo,nanaimo,jack point,beach seine,marine,13.6,70,ck,chinook,989.001038744216
2021-06-09,nanaimo,nanaimo,jack point,beach seine,marine,13.6,72,ck,chinook,989.001038744102
2021-06-14,nanaimo,nanaimo,jack point,beach seine,marine,14,71,ck,chinook,989.001038884356
2021-06-14,nanaimo,nanaimo,jack point,beach seine,marine,14,73,ck,chinook,989.001038885351
2021-06-14,nanaimo,nanaimo,jack point,beach seine,marine,14,74,ck,chinook,989.001038884359
2021-06-14,nanaimo,nanaimo,jack point,beach seine,marine,14,118,ck,chinook,989.001038885428
2021-06-09,nanaimo,nanaimo,jack point,beach seine,marine,13.6,74,ck,chinook,989.001038744207
2021-06-16,nanaimo,nanaimo,jack point,beach seine,marine,15.4,81,ck,chinook,989.001038886847
2021-06-14,nanaimo,nanaimo,jack point,beach seine,marine,14,84,ck,chinook,989.001038885392
2021-06-14,nanaimo,nanaimo,jack point,beach seine,marine,14,101,ck,chinook,989.001038747365
2021-06-07,nanaimo,nanaimo,jack point,beach seine,marine,13.8,80,ck,chinook,989.001038745240
2021-06-07,nanaimo,nanaimo,jack point,beach seine,marine,13.8,64,ck,chinook,989.001038748254
